"OBJECTID","PIN","PARCELNB","TOWNSHIP","SECTION_","BLOCK","PARCEL","SHAPE_STAr","SHAPE_STLe","Acres"
120870,"172302005003","0172302005003","1723","020","05","003",212177.00781300000,2207.52164973000,197
120871,"172302013002","0172302013002","1723","020","13","002",390211.07128900000,2610.61638667000,363
120872,"172302008005","0172302008005","1723","020","08","005",108908.43847700000,1389.48187172000,101
120873,"172302013003","0172302013003","1723","020","13","003",188311.66015600000,1863.05775849000,175
120874,"172302008006","0172302008006","1723","020","08","006",108903.05371100000,1391.35839967000,101
120875,"172302009002","0172302009002","1723","020","09","002",117756.47168000000,1420.20984778000,109
120876,"172302009003","0172302009003","1723","020","09","003",113974.79736300000,1402.42736437000,106
120877,"172302009004","0172302009004","1723","020","09","004",118481.22949200000,1420.93279801000,110
120878,"172302008007","0172302008007","1723","020","08","007",108860.70459000000,1393.37498204000,101
120879,"172302010005","0172302010005","1723","020","10","005",121096.24462900000,1434.80455152000,113
120880,"172302010006","0172302010006","1723","020","10","006",111017.72607400000,1388.33774387000,103
120881,"172302001002","0172302001002","1723","020","01","002",636013.44482400000,3938.25047699000,591
120882,"172302011001","0172302011001","1723","020","11","001",115897.10498000000,1433.77493314000,108
120883,"172302000022","0172302000022","1723","020","00","022",212874.73779300000,1956.79099827000,198
120884,"172302001001","0172302001001","1723","020","01","001",224291.62060500000,2022.00199193000,208
120885,"172302011002","0172302011002","1723","020","11","002",114677.75097700000,1433.08851584000,107
120886,"172302010002","0172302010002","1723","020","10","002",113296.85498000000,1370.25940340000,105
120887,"172302010003","0172302010003","1723","020","10","003",111809.68505900000,1392.19830354000,104
120888,"172302010004","0172302010004","1723","020","10","004",120828.82470700000,1432.44004291000,112
120889,"172302011003","0172302011003","1723","020","11","003",118822.32226600000,1453.26652530000,110
120890,"172302011004","0172302011004","1723","020","11","004",108048.42871100000,1468.38995501000,100
120891,"172302011005","0172302011005","1723","020","11","005",132690.49560500000,1597.65619826000,123
120892,"172302011006","0172302011006","1723","020","11","006",112009.76074200000,1444.51894180000,104
120893,"172302011007","0172302011007","1723","020","11","007",120290.51806600000,1393.89538937000,112
120894,"172302011008","0172302011008","1723","020","11","008",115696.65136700000,1369.29792056000,107
120896,"172302400002","0172302400002","1723","024","00","002",184013.24560500000,1815.00189300000,171
120897,"172302000016","0172302000016","1723","020","00","016",212694.38134800000,2888.33658687000,198
120898,"172302000017","0172302000017","1723","020","00","017",209382.08398400000,2883.07879569000,195
120899,"172302000025","0172302000025","1723","020","00","025",102405.03418000000,1280.27781699000,95
120900,"172302012001","0172302012001","1723","020","12","001",209359.80664100000,2887.79838194000,195
120901,"172302000018","0172302000018","1723","020","00","018",426295.85888700000,3236.73714807000,396
120902,"172302012002","0172302012002","1723","020","12","002",217073.56543000000,2904.85749606000,202
120903,"172302000026","0172302000026","1723","020","00","026",188961.27197300000,1847.27515572000,176
120904,"172302000029","0172302000029","1723","020","00","029",103077.69775400000,1286.26571249000,96
120905,"172302006004","0172302006004","1723","020","06","004",81101.86181640000,1143.26327781000,75
120906,"172302006001","0172302006001","1723","020","06","001",420117.56543000000,2593.15445463000,390
120907,"172302013004","0172302013004","1723","020","13","004",208646.84521500000,3129.38404165000,194
120908,"172302013001","0172302013001","1723","020","13","001",237919.69043000000,3495.37322125000,221
120909,"172302000008","0172302000008","1723","020","00","008",424287.72168000000,3282.47321481000,394
120911,"172302010001","0172302010001","1723","020","10","001",116488.90771500000,1412.07778857000,108
120912,"172302000031","0172302000031","1723","020","00","031",127829.13720700000,1432.14088700000,119
120935,"172132100002","0172132100002","1721","321","00","002",146814.64794900000,1626.59992939000,136
120965,"172133207007","0172133207007","1721","332","07","007",157063.03222700000,1815.41251461000,146
120969,"172100000028","0172100000028","1721","000","00","028",26712553.67920000000,45625.51596880000,24817
120970,"172100000022","0172100000022","1721","000","00","022",27334423.62210000000,39377.83549020000,25395
120971,"172100000023","0172100000023","1721","000","00","023",27369532.09330000000,30826.38200100000,25427
120972,"172133205002","0172133205002","1721","332","05","002",64791.06445310000,1229.85773821000,60
120975,"172133300009","0172133300009","1721","333","00","009",519326.39209000000,3895.03609359000,482
121000,"172302009001","0172302009001","1723","020","09","001",121808.61084000000,1419.74749954000,113
121001,"172302009006","0172302009006","1723","020","09","006",118891.45410200000,1440.53127222000,110
121002,"172302000032","0172302000032","1723","020","00","032",426538.28418000000,3897.15318899000,396
121003,"172302006003","0172302006003","1723","020","06","003",337141.45898400000,2558.04234769000,313
121004,"172302000009","0172302000009","1723","020","00","009",353793.43359400000,3171.63109346000,329
121005,"172302002002","0172302002002","1723","020","02","002",215186.99902300000,2911.98564346000,200
121006,"172302000015","0172302000015","1723","020","00","015",420198.87060500000,3232.93600125000,390
121007,"172302002001","0172302002001","1723","020","02","001",208796.96240200000,2901.50934728000,194
121008,"172302400001","0172302400001","1723","024","00","001",242198.01171900000,3243.98901311000,225
121009,"172302003001","0172302003001","1723","020","03","001",220541.35302700000,2961.92218280000,205
121010,"172302003002","0172302003002","1723","020","03","002",230338.24951200000,2991.60040499000,214
121011,"172302000010","0172302000010","1723","020","00","010",423609.55810500000,3282.55836947000,394
121012,"172302000033","0172302000033","1723","020","00","033",219680.99804700000,2927.38348627000,204
121013,"172302000012","0172302000012","1723","020","00","012",211948.16552700000,2915.91260760000,197
121014,"172302000011","0172302000011","1723","020","00","011",839416.29834000000,3921.77371990000,780
121019,"172300003009","0172300003009","1723","000","03","009",93964.61474610000,1241.64806480000,87
121020,"172300009002","0172300009002","1723","000","09","002",333631.86425800000,2807.49272574000,310
121021,"172300000120","0172300000120","1723","000","00","120",423002.33886700000,2598.75313443000,393
121022,"172304401001","0172304401001","1723","044","01","001",176461.96240200000,2370.91677159000,164
121023,"172300009007","0172300009007","1723","000","09","007",366256.97070300000,2614.61326708000,340
121067,"172300009008","0172300009008","1723","000","09","008",180287.52294900000,2015.98581130000,167
121068,"172300000168","0172300000168","1723","000","00","168",387868.84228500000,2491.28400815000,360
121078,"172300000121","0172300000121","1723","000","00","121",15907122.14450000000,19355.66000860000,14778
121079,"172300000025","0172300000025","1723","000","00","025",448827.60546900000,2679.96918588000,417
121081,"172304100001","0172304100001","1723","041","00","001",3038718.88770000000,7978.35364238000,2823
121082,"172305401002","0172305401002","1723","054","01","002",113193.66552700000,1373.87371942000,105
121083,"172305402003","0172305402003","1723","054","02","003",111659.51757800000,1352.57453906000,104
121084,"172305402025","0172305402025","1723","054","02","025",142425.83105500000,1580.04839868000,132
121085,"172305401003","0172305401003","1723","054","01","003",112914.81054700000,1400.05482946000,105
121086,"172305402004","0172305402004","1723","054","02","004",131780.47119100000,1439.75464829000,122
121087,"172305401004","0172305401004","1723","054","01","004",142659.36865200000,1656.68293005000,133
121088,"172305402024","0172305402024","1723","054","02","024",109454.51904300000,1440.24952049000,102
121089,"172305402026","0172305402026","1723","054","02","026",138372.48730500000,1500.76521696000,129
121091,"172305402023","0172305402023","1723","054","02","023",104713.02734400000,1440.09552896000,97
121092,"172305401005","0172305401005","1723","054","01","005",148622.55664100000,1710.52831918000,138
121093,"172305402027","0172305402027","1723","054","02","027",112267.54980500000,1389.89116468000,104
121094,"172305402022","0172305402022","1723","054","02","022",128740.16552700000,1635.58393393000,120
121095,"172305401006","0172305401006","1723","054","01","006",119241.19726600000,1414.89754278000,111
121096,"172305402021","0172305402021","1723","054","02","021",130602.86523400000,1697.74054424000,121
121097,"172305403001","0172305403001","1723","054","03","001",119561.18554700000,1398.30363726000,111
121098,"172305401015","0172305401015","1723","054","01","015",107120.66308600000,1485.99695027000,100
121099,"172305403008","0172305403008","1723","054","03","008",118749.37207000000,1428.73099646000,110
121100,"172305402028","0172305402028","1723","054","02","028",100648.08398400000,1352.87579214000,94
121101,"172305401016","0172305401016","1723","054","01","016",118738.26269500000,1402.18406623000,110
121102,"172305403002","0172305403002","1723","054","03","002",116353.07666000000,1393.36243320000,108
121103,"172305402031","0172305402031","1723","054","02","031",111800.75000000000,1562.39577982000,104
121104,"172305402030","0172305402030","1723","054","02","030",113148.85644500000,1368.62664222000,105
121105,"172305402029","0172305402029","1723","054","02","029",120096.34228500000,1416.32962895000,112
121106,"172305403007","0172305403007","1723","054","03","007",113996.45263700000,1394.70623537000,106
121107,"172305401010","0172305401010","1723","054","01","010",107346.47119100000,1411.51281196000,100
121108,"172305401011","0172305401011","1723","054","01","011",113663.14404300000,1394.95677220000,106
121109,"172305403009","0172305403009","1723","054","03","009",110321.67089800000,1437.30313586000,102
121110,"172305403006","0172305403006","1723","054","03","006",114759.54443400000,1410.21723456000,107
121111,"172305402035","0172305402035","1723","054","02","035",112532.71386700000,1384.14481678000,105
121112,"172305402036","0172305402036","1723","054","02","036",133086.39990200000,1483.46440840000,124
121113,"172305402034","0172305402034","1723","054","02","034",121340.17773400000,1621.80784597000,113
121114,"172305403010","0172305403010","1723","054","03","010",184507.43896500000,1881.58509589000,171
121115,"172305403005","0172305403005","1723","054","03","005",159332.18408200000,1681.63018789000,148
121116,"172305401012","0172305401012","1723","054","01","012",119802.21777300000,1426.54567988000,111
121117,"172305402019","0172305402019","1723","054","02","019",108495.83984400000,1485.43452855000,101
121118,"172305402032","0172305402032","1723","054","02","032",118791.56005900000,1572.17984464000,110
121119,"172305401009","0172305401009","1723","054","01","009",119058.98974600000,1471.42611662000,111
121120,"172305402020","0172305402020","1723","054","02","020",145480.60937500000,1718.68685292000,135
121121,"172305402033","0172305402033","1723","054","02","033",120106.21484400000,1600.22510512000,112
121514,"172305101020","0172305101020","1723","051","01","020",88130.87792970000,2443.87024257000,82
